customer_id,first_name,last_name,total_rentals,total_spent,film_id,film_title,category_name,film_rental_count,film_revenue,rental_month
350,JUAN,FRALEY,1,0.99,402,"HARPER DYING",Animation,1,0.99,6
94,NORMA,GONZALES,1,4.99,698,"PRINCESS GIANT",Documentary,1,4.99,6
439,ALEXANDER,FENNELL,1,2.99,379,"GREEDY ROOTS",Drama,1,2.99,6
573,BYRON,BOX,1,5.99,305,"FATAL HAUNTED",New,1,5.99,6
12,NANCY,THOMAS,1,4.99,978,"WISDOM WORKER",Comedy,1,4.99,6
32,AMY,LOPEZ,1,5.99,676,"PHILADELPHIA WIFE",Sports,1,5.99,6
25,DEBORAH,WALKER,1,8.99,861,"SUIT WALLS",Games,1,8.99,6
450,JAY,ROBB,1,2.99,618,"NECKLACE OUTBREAK",Drama,1,2.99,6
592,TERRANCE,ROUSH,1,0.99,610,"MUSIC BOONDOCK",Family,1,0.99,6
3,LINDA,WILLIAMS,1,2.99,855,"STREAK RIDGEMONT",Documentary,1,2.99,6
458,LLOYD,DOWD,1,5.99,393,"HALLOWEEN NUTS",Documentary,1,5.99,6
236,MARCIA,DEAN,1,2.99,852,"STRANGELOVE DESIRE",Children,1,2.99,6
39,DEBRA,NELSON,1,4.99,760,"SAMURAI LION",New,1,4.99,6
574,JULIAN,VEST,1,0.99,491,"JUMPING WRATH",Children,1,0.99,6
68,NICOLE,PETERSON,1,2.99,759,"SALUTE APOLLO",New,1,2.99,6
318,BRIAN,WYMAN,1,2.99,806,"SLEEPY JAPANESE",New,1,2.99,6
105,DAWN,SULLIVAN,1,3.99,733,"RIVER OUTLAW",Sports,1,3.99,6
253,TERRY,CARLSON,1,4.99,456,"INCH JET",Animation,1,4.99,6
327,LARRY,THRASHER,1,3.99,600,"MOTIONS DETAILS",Horror,1,3.99,6
295,DAISY,BATES,1,1.99,646,"OUTBREAK DIVINE",Games,1,1.99,6
116,VICTORIA,GIBSON,1,4.99,865,"SUNRISE LEAGUE",Animation,1,4.99,6
540,TYRONE,ASHER,1,2.99,158,"CLONES PINOCCHIO",Music,1,2.99,6
374,JEREMY,HURTADO,1,2.99,51,"BALLOON HOMEWARD",Music,1,2.99,6
4,BARBARA,JONES,1,5.99,448,"IDAHO LOVE",New,1,5.99,6
318,BRIAN,WYMAN,1,2.99,418,"HOBBIT ALIEN",Drama,1,2.99,6
309,CHRISTOPHER,GRECO,1,3.99,418,"HOBBIT ALIEN",Drama,1,3.99,6
181,ANA,BRADLEY,1,5.99,494,"KARATE MOON",Horror,1,5.99,6
275,CAROLE,BARNETT,1,4.99,768,"SCARFACE BANG",Children,1,4.99,6
54,TERESA,ROGERS,1,4.99,426,"HOME PITY",Music,1,4.99,6
31,BRENDA,WRIGHT,1,4.99,354,"GHOST GROUNDHOG",Children,1,4.99,6
153,SUZANNE,NICHOLS,1,0.99,19,"AMADEUS HOLY",Action,1,0.99,6
209,TONYA,CHAPMAN,1,4.99,915,"TRUMAN CRAZY",Action,1,4.99,6
576,MORRIS,MCCARTER,1,3.99,471,"ISLAND EXORCIST",Classics,1,3.99,6
589,TRACY,HERRMANN,1,8.99,683,"PITY BOUND",Drama,1,8.99,6
340,PATRICK,NEWSOM,1,5.99,772,"SEA VIRGIN",Drama,1,5.99,6
405,LEONARD,SCHOFIELD,1,3.99,809,"SLIPPER FIDELITY",Sports,1,3.99,6
29,ANGELA,HERNANDEZ,1,0.99,360,"GLASS DYING",Action,1,0.99,6
280,TRACEY,BARRETT,1,3.99,121,"CAROL TEXAS",Animation,1,3.99,6
19,RUTH,MARTINEZ,1,2.99,786,"SHEPHERD MIDSUMMER",Children,1,2.99,6
156,BERTHA,FERGUSON,1,4.99,723,"REIGN GENTLEMEN",Sci-Fi,1,4.99,6
139,AMBER,DIXON,1,0.99,12,"ALASKA PHANTOM",Music,1,0.99,6
221,BESSIE,MORRISON,1,10.99,946,"VIRTUAL SPOILERS",Family,1,10.99,6
452,TOM,MILNER,1,0.99,797,"SILENCE KANE",Music,1,0.99,6
68,NICOLE,PETERSON,1,4.99,858,"SUBMARINE BED",Comedy,1,4.99,6
583,MARSHALL,THORN,1,4.99,227,"DETAILS PACKER",Games,1,4.99,6
299,JAMES,GANNON,1,4.99,766,"SAVANNAH TOWN",Drama,1,4.99,6
133,PAULINE,HENRY,1,7.99,989,"WORKING MICROCOSMOS",Travel,1,7.99,6
454,ALEX,GRESHAM,1,9.99,408,"HEAD STRANGER",Games,1,9.99,6
200,JEANNE,LAWSON,1,3.99,230,"DIARY PANIC",Drama,1,3.99,6
568,ALBERTO,HENNING,1,0.99,687,"POCUS PULP",Documentary,1,0.99,6
523,HARVEY,GUAJARDO,1,0.99,600,"MOTIONS DETAILS",Horror,1,0.99,6
457,BILL,GAVIN,1,4.99,771,"SCORPION APOLLO",Drama,1,4.99,6
451,JIM,REA,1,1.99,467,"INTRIGUE WORST",Foreign,1,1.99,6
420,JACOB,LANCE,1,3.99,257,"DRUMLINE CYCLONE",Travel,1,3.99,6
29,ANGELA,HERNANDEZ,1,0.99,545,"MADNESS ATTACKS",Foreign,1,0.99,6
585,PERRY,SWAFFORD,1,0.99,819,"SONG HEDWIG",Music,1,0.99,6
230,JOY,GEORGE,1,0.99,677,"PIANIST OUTFIELD",New,1,0.99,6
477,DAN,PAINE,1,4.99,858,"SUBMARINE BED",Comedy,1,4.99,6
428,HERBERT,KRUGER,1,2.99,958,"WARDROBE PHANTOM",Drama,1,2.99,6
258,MYRTLE,FLEMING,1,0.99,920,"UNBREAKABLE KARATE",New,1,0.99,6
109,EDNA,WEST,1,5.99,434,"HORROR REIGN",Travel,1,5.99,6
114,GRACE,ELLIS,1,7.99,190,"CREEPERS KANE",Classics,1,7.99,6
196,ALMA,AUSTIN,1,0.99,594,"MONTEZUMA COMMAND",Action,1,0.99,6
538,TED,BREAUX,1,4.99,789,"SHOCK CABIN",Foreign,1,4.99,6
241,HEIDI,LARSON,1,2.99,626,"NOON PAPI",Children,1,2.99,6
17,DONNA,THOMPSON,1,8.99,271,"EASY GLADIATOR",Action,1,8.99,6
283,FELICIA,SUTTON,1,2.99,259,"DUCK RACER",Animation,1,2.99,6
68,NICOLE,PETERSON,1,2.99,590,"MONEY HAROLD",New,1,2.99,6
254,MAXINE,SILVA,1,3.99,692,"POTLUCK MIXED",Animation,1,3.99,6
309,CHRISTOPHER,GRECO,1,6.99,932,"VALLEY PACKER",Comedy,1,6.99,6
567,ALFREDO,MCADAMS,1,4.99,543,"MADIGAN DORADO",Travel,1,4.99,6
391,CLARENCE,GAMEZ,1,2.99,303,"FANTASY TROOPERS",Action,1,2.99,6
242,GLENDA,FRAZIER,1,4.99,760,"SAMURAI LION",New,1,4.99,6
388,CRAIG,MORRELL,1,4.99,694,"PREJUDICE OLEANDER",Classics,1,4.99,6
107,FLORENCE,WOODS,1,6.99,563,"MASSACRE USUAL",Games,1,6.99,6
368,HARRY,ARCE,1,4.99,84,"BOILED DARES",Travel,1,4.99,6
208,LUCY,WHEELER,1,2.99,43,"ATLANTIS CAUSE",Family,1,2.99,6
597,FREDDIE,DUGGAN,1,4.99,457,"INDEPENDENCE HOTEL",Documentary,1,4.99,6
448,MIGUEL,BETANCOURT,1,0.99,491,"JUMPING WRATH",Children,1,0.99,6
420,JACOB,LANCE,1,0.99,851,"STRAIGHT HOURS",Sports,1,0.99,6
267,MARGIE,WADE,1,2.99,15,"ALIEN CENTER",Foreign,1,2.99,6
180,STACY,CUNNINGHAM,1,2.99,206,"DANCING FEVER",Documentary,1,2.99,6
29,ANGELA,HERNANDEZ,1,7.99,354,"GHOST GROUNDHOG",Children,1,7.99,6
329,FRANK,WAGGONER,1,2.99,378,"GREATEST NORTH",Music,1,2.99,6
319,RONALD,WEINER,1,4.99,890,"TIGHTS DAWN",Sports,1,4.99,6
246,MARIAN,MENDOZA,1,1.99,440,"HUNGER ROOF",Foreign,1,1.99,6
562,WALLACE,SLONE,1,4.99,265,"DYING MAKER",Comedy,1,4.99,6
559,EVERETT,BANDA,1,0.99,82,"BLOOD ARGONAUTS",Family,1,0.99,6
589,TRACY,HERRMANN,1,8.99,980,"WIZARD COLDBLOODED",Music,1,8.99,6
541,DARREN,WINDHAM,1,6.99,583,"MISSION ZOOLANDER",Animation,1,6.99,6
7,MARIA,MILLER,1,0.99,631,"NOVOCAINE FLIGHT",Sports,1,0.99,6
446,THEODORE,CULP,1,0.99,650,"PACIFIC AMISTAD",Documentary,1,0.99,6
313,DONALD,MAHON,1,4.99,859,"SUGAR WONKA",Animation,1,4.99,6
411,NORMAN,CURRIER,1,0.99,688,"POLISH BROOKLYN",Children,1,0.99,6
378,EUGENE,CULPEPPER,1,4.99,867,"SUPER WYOMING",Family,1,4.99,6
81,ANDREA,HENDERSON,1,1.99,625,"NONE SPIKING",Sci-Fi,1,1.99,6
404,STANLEY,SCROGGINS,1,4.99,451,"IGBY MAKER",Travel,1,4.99,6
252,MATTIE,HOFFMAN,1,4.99,209,"DARKNESS WAR",Drama,1,4.99,6
200,JEANNE,LAWSON,1,4.99,28,"ANTHEM LUKE",Comedy,1,4.99,6
139,AMBER,DIXON,1,7.99,971,"WHALE BIKINI",Foreign,1,7.99,6
336,JOSHUA,MARK,1,4.99,267,"EAGLES PANKY",New,1,4.99,6
504,NATHANIEL,ADAM,1,1.99,786,"SHEPHERD MIDSUMMER",Children,1,1.99,6
358,SAMUEL,MARLOW,1,2.99,829,"SPINAL ROCKY",Family,1,2.99,6
45,JANET,PHILLIPS,1,4.99,212,"DARN FORRESTER",Action,1,4.99,6
277,OLGA,JIMENEZ,1,4.99,941,"VIDEOTAPE ARSENIC",Games,1,4.99,6
103,GLADYS,HAMILTON,1,0.99,848,"STONE FIRE",Travel,1,0.99,6
246,MARIAN,MENDOZA,1,0.99,12,"ALASKA PHANTOM",Music,1,0.99,6
420,JACOB,LANCE,1,0.99,651,"PACKER MADIGAN",Animation,1,0.99,6
129,CARRIE,PORTER,1,3.99,717,"REAR TRADING",Action,1,3.99,6
408,MANUEL,MURRELL,1,2.99,169,"COMFORTS RUSH",Travel,1,2.99,6
510,BEN,EASTER,1,8.99,972,"WHISPERER GIANT",Sci-Fi,1,8.99,6
30,MELISSA,KING,1,2.99,280,"EMPIRE MALKOVICH",Children,1,2.99,6
138,HAZEL,WARREN,1,7.99,917,"TUXEDO MILE",Sports,1,7.99,6
386,TODD,TAN,1,0.99,132,"CHAINSAW UPTOWN",Sci-Fi,1,0.99,6
188,MELANIE,ARMSTRONG,1,4.99,336,"FRENCH HOLIDAY",Documentary,1,4.99,6
204,ROSEMARY,SCHMIDT,1,4.99,173,"CONFESSIONS MAGUIRE",Drama,1,4.99,6
29,ANGELA,HERNANDEZ,1,2.99,993,"WRONG BEHAVIOR",Children,1,2.99,6
359,WILLIE,MARKHAM,1,4.99,985,"WONDERLAND CHRISTMAS",Sci-Fi,1,4.99,6
513,DUANE,TUBBS,1,1.99,688,"POLISH BROOKLYN",Children,1,1.99,6
75,TAMMY,SANDERS,1,4.99,77,"BIRDS PERDITION",New,1,4.99,6
212,WILMA,RICHARDS,1,9.99,48,"BACKLASH UNDEFEATED",Children,1,9.99,6
92,TINA,SIMMONS,1,8.99,336,"FRENCH HOLIDAY",Documentary,1,8.99,6
36,KATHLEEN,ADAMS,1,0.99,363,"GO PURPLE",Music,1,0.99,6
187,BRITTANY,RILEY,1,5.99,902,"TRADING PINOCCHIO",Sports,1,5.99,6
35,VIRGINIA,GREEN,1,2.99,572,"METROPOLIS COMA",Sci-Fi,1,2.99,6
368,HARRY,ARCE,1,4.99,985,"WONDERLAND CHRISTMAS",Sci-Fi,1,4.99,6
26,JESSICA,HALL,1,4.99,277,"ELEPHANT TROJAN",Horror,1,4.99,6
562,WALLACE,SLONE,1,3.99,206,"DANCING FEVER",Documentary,1,3.99,6
422,MELVIN,ELLINGTON,1,2.99,302,"FANTASIA PARK",Games,1,2.99,6
473,JORGE,OLIVARES,1,4.99,113,"CALIFORNIA BIRDS",Sports,1,4.99,6
358,SAMUEL,MARLOW,1,2.99,337,"FRIDA SLIPPER",Foreign,1,2.99,6
197,SUE,PETERS,1,4.99,827,"SPICE SORORITY",Drama,1,4.99,6
148,ELEANOR,HUNT,1,3.99,285,"ENGLISH BULWORTH",Sci-Fi,1,3.99,6
149,VALERIE,BLACK,1,0.99,85,"BONNIE HOLOCAUST",Documentary,1,0.99,6
23,SARAH,LEWIS,1,1.99,525,"LOATHING LEGALLY",Classics,1,1.99,6
267,MARGIE,WADE,1,4.99,382,"GRIT CLOCKWORK",Games,1,4.99,6
506,LESLIE,SEWARD,1,9.99,210,"DARKO DORADO",Action,1,9.99,6
144,CLARA,SHAW,1,4.99,719,"RECORDS ZORRO",Sports,1,4.99,6
243,LYDIA,BURKE,1,5.99,835,"SPY MILE",Games,1,5.99,6
423,ALFRED,CASILLAS,1,6.99,777,"SECRETARY ROUGE",Sports,1,6.99,6
351,JACK,FOUST,1,2.99,150,"CIDER DESIRE",Documentary,1,2.99,6
192,LAURIE,LAWRENCE,1,3.99,571,"METAL ARMAGEDDON",Documentary,1,3.99,6
431,JOEL,FRANCISCO,1,2.99,462,"INSIDER ARIZONA",Music,1,2.99,6
457,BILL,GAVIN,1,3.99,753,"RUSH GOODFELLAS",Family,1,3.99,6
276,BRANDY,GRAVES,1,4.99,680,"PINOCCHIO SIMON",Comedy,1,4.99,6
479,ZACHARY,HITE,1,6.99,374,"GRAFFITI LOVE",Sci-Fi,1,6.99,6
478,LEWIS,LYMAN,1,4.99,228,"DETECTIVE VISION",Classics,1,4.99,6
345,CARL,ARTIS,1,4.99,749,"RULES HUMAN",Horror,1,4.99,6
596,ENRIQUE,FORSYTHE,1,1.99,882,"TENENBAUMS COMMAND",Drama,1,1.99,6
129,CARRIE,PORTER,1,0.99,663,"PATIENT SISTER",Classics,1,0.99,6
354,JUSTIN,NGO,1,6.99,271,"EASY GLADIATOR",Action,1,6.99,6
533,JESSIE,MILAM,1,6.99,667,"PEACH INNOCENT",Sports,1,6.99,6
262,PATSY,DAVIDSON,1,6.99,8,"AIRPORT POLLOCK",Horror,1,6.99,6
520,MITCHELL,WESTMORELAND,1,4.99,271,"EASY GLADIATOR",Action,1,4.99,6
505,RAFAEL,ABNEY,1,7.99,902,"TRADING PINOCCHIO",Sports,1,7.99,6
299,JAMES,GANNON,1,2.99,616,"NATIONAL STORY",Documentary,1,2.99,6
590,SETH,HANNON,1,2.99,147,"CHOCOLAT HARRY",Family,1,2.99,6
551,CLAYTON,BARBEE,1,3.99,376,"GRAPES FURY",Foreign,1,3.99,6
230,JOY,GEORGE,1,0.99,891,"TIMBERLAND SKY",Classics,1,0.99,6
422,MELVIN,ELLINGTON,1,5.99,737,"ROCK INSTINCT",Horror,1,5.99,6
376,RANDY,GAITHER,1,0.99,228,"DETECTIVE VISION",Classics,1,0.99,6
360,RALPH,MADRIGAL,1,6.99,330,"FORRESTER COMANCHEROS",Animation,1,6.99,6
197,SUE,PETERS,1,2.99,273,"EFFECT GLADIATOR",Family,1,2.99,6
156,BERTHA,FERGUSON,1,0.99,796,"SIERRA DIVIDE",Sports,1,0.99,6
113,CINDY,FISHER,1,2.99,609,"MUSCLE BRIGHT",Travel,1,2.99,6
289,VIOLET,RODRIQUEZ,1,10.99,501,"KISSING DOLLS",Action,1,10.99,6
137,RHONDA,KENNEDY,1,2.99,181,"CONTACT ANONYMOUS",Travel,1,2.99,6
594,EDUARDO,HIATT,1,0.99,488,"JOON NORTHWEST",Sports,1,0.99,6
307,JOSEPH,JOY,1,4.99,739,"ROCKY WAR",Drama,1,4.99,6
171,DOLORES,WAGNER,1,2.99,319,"FISH OPUS",Sci-Fi,1,2.99,6
514,FRANKLIN,TROUTMAN,1,0.99,524,"LION UNCUT",Comedy,1,0.99,6
97,ANNIE,RUSSELL,1,4.99,45,"ATTRACTION NEWTON",New,1,4.99,6
299,JAMES,GANNON,1,4.99,469,"IRON MOON",Classics,1,4.99,6
437,RANDALL,NEUMANN,1,2.99,672,"PERFECT GROOVE",Comedy,1,2.99,6
419,CHAD,CARBONE,1,2.99,160,"CLUB GRAFFITI",Animation,1,2.99,6
85,ANNE,POWELL,1,0.99,427,"HOMEWARD CIDER",Documentary,1,0.99,6
129,CARRIE,PORTER,1,4.99,808,"SLING LUKE",Classics,1,4.99,6
209,TONYA,CHAPMAN,1,4.99,508,"LAMBS CINCINATTI",Games,1,4.99,6
486,GLEN,TALBERT,1,2.99,707,"QUEST MUSSOLINI",Action,1,2.99,6
180,STACY,CUNNINGHAM,1,2.99,296,"EXPRESS LONELY",Sci-Fi,1,2.99,6
576,MORRIS,MCCARTER,1,4.99,1000,"ZORRO ARK",Comedy,1,4.99,6
146,JAMIE,RICE,1,0.99,40,"ARMY FLINTSTONES",Documentary,1,0.99,6
29,ANGELA,HERNANDEZ,1,2.99,999,"ZOOLANDER FICTION",Children,1,2.99,6
489,RICARDO,MEADOR,1,4.99,887,"THIEF PELICAN",Animation,1,4.99,6
120,SYLVIA,ORTIZ,1,9.99,21,"AMERICAN CIRCUS",Action,1,9.99,6
426,BRADLEY,MOTLEY,1,0.99,18,"ALTER VICTORY",Animation,1,0.99,6
80,MARILYN,ROSS,1,8.99,465,"INTERVIEW LIAISONS",New,1,8.99,6
510,BEN,EASTER,1,0.99,458,"INDIAN LOVE",Family,1,0.99,6
194,KRISTEN,CHAVEZ,1,3.99,620,"NEMO CAMPUS",Sci-Fi,1,3.99,6
325,TIMOTHY,BUNN,1,2.99,12,"ALASKA PHANTOM",Music,1,2.99,6
44,MARIE,TURNER,1,3.99,388,"GUNFIGHT MOON",Comedy,1,3.99,6
67,KELLY,TORRES,1,0.99,560,"MARS ROMAN",Games,1,0.99,6
457,BILL,GAVIN,1,0.99,850,"STORY SIDE",Action,1,0.99,6
211,STACEY,MONTGOMERY,1,8.99,662,"PATHS CONTROL",Drama,1,8.99,6
284,SONIA,GREGORY,1,6.99,749,"RULES HUMAN",Horror,1,6.99,6
10,DOROTHY,TAYLOR,1,0.99,387,"GUN BONNIE",Games,1,0.99,6
27,SHIRLEY,ALLEN,1,4.99,668,"PEAK FOREVER",Sports,1,4.99,6
94,NORMA,GONZALES,1,2.99,471,"ISLAND EXORCIST",Classics,1,2.99,6
510,BEN,EASTER,1,0.99,762,"SASSY PACKER",Games,1,0.99,6
497,GILBERT,SLEDGE,1,4.99,518,"LIAISONS SWEET",Travel,1,4.99,6
82,KATHRYN,COLEMAN,1,8.99,892,"TITANIC BOONDOCK",Animation,1,8.99,6
316,STEVEN,CURLEY,1,4.99,187,"CRANES RESERVOIR",Sports,1,4.99,6
532,NEIL,RENNER,1,3.99,559,"MARRIED GO",Sci-Fi,1,3.99,6
48,ANN,EVANS,1,0.99,786,"SHEPHERD MIDSUMMER",Children,1,0.99,6
260,CHRISTY,VARGAS,1,7.99,779,"SENSE GREEK",Sports,1,7.99,6
506,LESLIE,SEWARD,1,6.99,631,"NOVOCAINE FLIGHT",Sports,1,6.99,6
418,JEFF,EAST,1,2.99,571,"METAL ARMAGEDDON",Documentary,1,2.99,6
125,ETHEL,WEBB,1,7.99,653,"PANIC CLUB",Horror,1,7.99,6
23,SARAH,LEWIS,1,0.99,602,"MOURNING PURPLE",Sci-Fi,1,0.99,6
526,KARL,SEAL,1,2.99,709,"RACER EGG",Drama,1,2.99,6
341,PETER,MENARD,1,2.99,445,"HYDE DOCTOR",Classics,1,2.99,6
21,MICHELLE,CLARK,1,4.99,451,"IGBY MAKER",Travel,1,4.99,6
468,TIM,CARY,1,0.99,891,"TIMBERLAND SKY",Classics,1,0.99,6
593,RENE,MCALISTER,1,4.99,181,"CONTACT ANONYMOUS",Travel,1,4.99,6
232,CONSTANCE,REID,1,8.99,431,"HOOSIERS BIRDCAGE",Foreign,1,8.99,6
122,THELMA,MURRAY,1,1.99,631,"NOVOCAINE FLIGHT",Sports,1,1.99,6
89,JULIA,FLORES,1,7.99,964,"WATERFRONT DELIVERANCE",Action,1,7.99,6
306,CHARLES,KOWALSKI,1,6.99,319,"FISH OPUS",Sci-Fi,1,6.99,6
371,BILLY,POULIN,1,0.99,91,"BOUND CHEAPER",Classics,1,0.99,6
292,MISTY,LAMBERT,1,3.99,29,"ANTITRUST TOMATOES",Action,1,3.99,6
256,MABEL,HOLLAND,1,4.99,844,"STEERS ARMAGEDDON",Sports,1,4.99,6
236,MARCIA,DEAN,1,3.99,245,"DOUBLE WRATH",Animation,1,3.99,6
193,KATIE,ELLIOTT,1,6.99,133,"CHAMBER ITALIAN",Music,1,6.99,6
217,AGNES,BISHOP,1,4.99,911,"TRIP NEWTON",Action,1,4.99,6
148,ELEANOR,HUNT,1,3.99,331,"FORWARD TEMPLE",Games,1,3.99,6
178,MARION,SNYDER,1,6.99,973,"WIFE TURN",Documentary,1,6.99,6
583,MARSHALL,THORN,1,5.99,861,"SUIT WALLS",Games,1,5.99,6
193,KATIE,ELLIOTT,1,4.99,141,"CHICAGO NORTH",Games,1,4.99,6
148,ELEANOR,HUNT,1,5.99,275,"EGYPT TENENBAUMS",Horror,1,5.99,6
19,RUTH,MARTINEZ,1,2.99,756,"SADDLE ANTITRUST",Comedy,1,2.99,6
283,FELICIA,SUTTON,1,7.99,791,"SHOW LORD",Documentary,1,7.99,6
262,PATSY,DAVIDSON,1,8.99,45,"ATTRACTION NEWTON",New,1,8.99,6
361,LAWRENCE,LAWTON,1,2.99,468,"INVASION CYCLONE",Children,1,2.99,6
453,CALVIN,MARTEL,1,5.99,591,"MONSOON CAUSE",Games,1,5.99,6
453,CALVIN,MARTEL,1,7.99,564,"MASSAGE IMAGE",Animation,1,7.99,6
81,ANDREA,HENDERSON,1,5.99,973,"WIFE TURN",Documentary,1,5.99,6
483,VERNON,CHAPA,1,4.99,765,"SATURN NAME",Comedy,1,4.99,6
210,ELLA,OLIVER,1,0.99,406,"HAUNTING PIANIST",Games,1,0.99,6
364,BENJAMIN,VARNEY,1,4.99,633,"OCTOBER SUBMARINE",Classics,1,4.99,6
268,NINA,SOTO,1,2.99,576,"MIGHTY LUCK",Documentary,1,2.99,6
147,JOANNE,ROBERTSON,1,2.99,25,"ANGELS LIFE",New,1,2.99,6
107,FLORENCE,WOODS,1,4.99,668,"PEAK FOREVER",Sports,1,4.99,6
116,VICTORIA,GIBSON,1,3.99,326,"FLYING HOOK",Animation,1,3.99,6
52,JULIE,SANCHEZ,1,2.99,926,"UNTOUCHABLES SUNRISE",Documentary,1,2.99,6
228,ALLISON,STANLEY,1,2.99,526,"LOCK REAR",Travel,1,2.99,6
493,BRENT,HARKINS,1,2.99,235,"DIVIDE MONSTER",Sci-Fi,1,2.99,6
10,DOROTHY,TAYLOR,1,0.99,344,"FURY MURDER",Children,1,0.99,6
44,MARIE,TURNER,1,4.99,596,"MOONSHINE CABIN",Games,1,4.99,6
483,VERNON,CHAPA,1,0.99,19,"AMADEUS HOLY",Action,1,0.99,6
214,KRISTIN,JOHNSTON,1,2.99,269,"EARRING INSTINCT",Family,1,2.99,6
155,GAIL,KNIGHT,1,4.99,294,"EXPECATIONS NATURAL",Travel,1,4.99,6
467,ALVIN,DELOACH,1,9.99,48,"BACKLASH UNDEFEATED",Children,1,9.99,6
443,FRANCISCO,SKIDMORE,1,2.99,377,"GREASE YOUTH",Family,1,2.99,6
240,MARLENE,WELCH,1,5.99,827,"SPICE SORORITY",Drama,1,5.99,6
160,ERIN,DUNN,1,2.99,730,"RIDGEMONT SUBMARINE",New,1,2.99,6
166,LYNN,PAYNE,1,5.99,73,"BINGO TALENTED",Sci-Fi,1,5.99,6
186,HOLLY,FOX,1,4.99,661,"PAST SUICIDES",Foreign,1,4.99,6
39,DEBRA,NELSON,1,4.99,685,"PLATOON INSTINCT",New,1,4.99,6
267,MARGIE,WADE,1,1.99,109,"BUTTERFLY CHOCOLAT",New,1,1.99,6
88,BONNIE,HUGHES,1,2.99,895,"TOMORROW HUSTLER",Classics,1,2.99,6
583,MARSHALL,THORN,1,3.99,417,"HILLS NEIGHBORS",Action,1,3.99,6
193,KATIE,ELLIOTT,1,2.99,370,"GORGEOUS BINGO",Children,1,2.99,6
307,JOSEPH,JOY,1,2.99,305,"FATAL HAUNTED",New,1,2.99,6
152,ALICIA,MILLS,1,4.99,45,"ATTRACTION NEWTON",New,1,4.99,6
320,ANTHONY,SCHWAB,1,7.99,127,"CAT CONEHEADS",Comedy,1,7.99,6
319,RONALD,WEINER,1,0.99,743,"ROOM ROMAN",Animation,1,0.99,6
330,SCOTT,SHELLEY,1,0.99,593,"MONTEREY LABYRINTH",Horror,1,0.99,6
154,MICHELE,GRANT,1,4.99,381,"GRINCH MASSAGE",Games,1,4.99,6
453,CALVIN,MARTEL,1,4.99,239,"DOGMA FAMILY",Animation,1,4.99,6
7,MARIA,MILLER,1,4.99,103,"BUCKET BROTHERHOOD",Travel,1,4.99,6
213,GINA,WILLIAMSON,1,4.99,31,"APACHE DIVINE",Family,1,4.99,6
392,SEAN,DOUGLASS,1,4.99,753,"RUSH GOODFELLAS",Family,1,4.99,6
32,AMY,LOPEZ,1,1.99,76,"BIRDCAGE CASPER",Music,1,1.99,6
430,RAY,HOULE,1,0.99,656,"PAPI NECKLACE",Travel,1,0.99,6
153,SUZANNE,NICHOLS,1,4.99,88,"BORN SPINAL",Travel,1,4.99,6
76,IRENE,PRICE,1,0.99,940,"VICTORY ACADEMY",Sports,1,0.99,6
141,DEBBIE,REYES,1,7.99,972,"WHISPERER GIANT",Sci-Fi,1,7.99,6
40,AMANDA,CARTER,1,2.99,242,"DOOM DANCING",Comedy,1,2.99,6
107,FLORENCE,WOODS,1,3.99,759,"SALUTE APOLLO",New,1,3.99,6
178,MARION,SNYDER,1,9.99,682,"PITTSBURGH HUNCHBACK",Family,1,9.99,6
459,TOMMY,COLLAZO,1,0.99,417,"HILLS NEIGHBORS",Action,1,0.99,6
294,SHELLY,WATTS,1,2.99,747,"ROXANNE REBEL",Games,1,2.99,6
25,DEBORAH,WALKER,1,4.99,145,"CHISUM BEHAVIOR",Family,1,4.99,6
304,DAVID,ROYAL,1,4.99,611,"MUSKETEERS WAIT",Classics,1,4.99,6
53,HEATHER,MORRIS,1,2.99,783,"SHANE DARKNESS",Travel,1,2.99,6
55,DORIS,REED,1,2.99,474,"JADE BUNCH",Sports,1,2.99,6
189,LORETTA,CARPENTER,1,1.99,851,"STRAIGHT HOURS",Sports,1,1.99,6
58,JEAN,BELL,1,0.99,242,"DOOM DANCING",Comedy,1,0.99,6
208,LUCY,WHEELER,1,0.99,553,"MAKER GABLES",Children,1,0.99,6
91,LOIS,BUTLER,1,0.99,114,"CAMELOT VACATION",Sci-Fi,1,0.99,6
451,JIM,REA,1,3.99,370,"GORGEOUS BINGO",Children,1,3.99,6
57,EVELYN,MORGAN,1,7.99,137,"CHARADE DUFFEL",Sci-Fi,1,7.99,6
502,BRETT,CORNWELL,1,0.99,796,"SIERRA DIVIDE",Sports,1,0.99,6
196,ALMA,AUSTIN,1,4.99,239,"DOGMA FAMILY",Animation,1,4.99,6
402,LUIS,YANEZ,1,2.99,758,"SAINTS BRIDE",Drama,1,2.99,6
342,HAROLD,MARTINO,1,5.99,527,"LOLA AGENT",Horror,1,5.99,6
262,PATSY,DAVIDSON,1,1.99,285,"ENGLISH BULWORTH",Sci-Fi,1,1.99,6
590,SETH,HANNON,1,6.99,678,"PICKUP DRIVING",Sports,1,6.99,6
451,JIM,REA,1,0.99,140,"CHEAPER CLYDE",Sci-Fi,1,0.99,6
215,JESSIE,BANKS,1,2.99,433,"HORN WORKING",Animation,1,2.99,6
509,RAUL,FORTIER,1,4.99,621,"NETWORK PEAK",Family,1,4.99,6
588,MARION,OCAMPO,1,3.99,109,"BUTTERFLY CHOCOLAT",New,1,3.99,6
